Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Javorius Allen,149.6,38.166666666666664,0.125,0.08333333333333333,2.0,2.75,6.083333333333333,24.5,22.833333333333332,15.333333333333334,6.4,0.08333333333333333,0.7083333333333334,73.8,0.041666666666666664,1.2083333333333333,25.5,24.5,3.8,8.083333333333334,4.449999999999999,6.125,0.0,0.0,0.375,0.5,1.125,25,4.25,1.875,5.0,0.0,0.25,75.0,0.0,0.0,7.0,8.0,3.8,1.5,4.1
Javorius Allen,8.9,54.1875,0.1875,0.125,2.8125,3.875,8.5625,24.0,32.125,22.0625,7.8,0.125,0.9375,72.6,0.0625,1.8125,44.0,41.0,3.8,11.375,4.8,54.1875,0.1875,0.125,2.8125,3.875,8.5625,24,32.125,22.0625,7.8,0.125,0.9375,72.6,0.0625,1.8125,44.0,41.0,3.8,11.375,4.8
C.J. Anderson,91.9,67.41379310344827,0.41379310344827586,0.06896551724137931,1.7758620689655173,2.5,11.948275862068966,24.0,52.60344827586207,14.810344827586206,6.56,0.06896551724137931,0.5689655172413793,56.67999999999999,0.3448275862068966,2.6551724137931036,30.8,25.6,4.58,13.724137931034482,5.0,76.9375,0.25,0.0625,1.75,2.5,15.3125,26,62.9375,14.0,8.0,0.0625,0.4375,70.0,0.1875,2.9375,40.0,25.0,4.1,17.0625,4.5
C.J. Anderson,181.1,63.785714285714285,0.47619047619047616,0.07142857142857142,1.7857142857142858,2.5,10.666666666666666,23.5,48.666666666666664,15.119047619047619,6.2,0.07142857142857142,0.6190476190476191,53.349999999999994,0.40476190476190477,2.5476190476190474,28.5,25.75,4.7,12.452380952380953,5.125,80.71428571428571,0.7142857142857143,0.0,2.2857142857142856,3.4285714285714284,15.714285714285714,25,62.42857142857143,18.285714285714285,8.0,0.14285714285714285,0.8571428571428571,66.7,0.5714285714285714,3.2857142857142856,28.0,25.0,4.0,18.0,4.5
C.J. Anderson,110.5,60.4,0.42857142857142855,0.08571428571428572,1.6857142857142857,2.3142857142857145,9.657142857142857,23.0,45.91428571428571,14.485714285714286,5.6000000000000005,0.05714285714285714,0.5714285714285714,48.9,0.37142857142857144,2.4,28.666666666666668,26.0,4.933333333333334,11.342857142857143,5.333333333333333,60.2,0.3333333333333333,0.13333333333333333,1.6666666666666667,2.4,10.133333333333333,24,48.0,12.2,7.3,0.0,0.4,69.4,0.3333333333333333,2.2666666666666666,48.0,27.0,4.7,11.8,5.1
C.J. Anderson,146.8,60.55,0.5,0.05,1.7,2.25,9.3,22.5,44.35,16.2,4.75,0.1,0.7,38.65,0.4,2.5,19.0,25.5,5.050000000000001,11.0,5.45,78.2,0.6666666666666666,0.06666666666666667,2.2666666666666666,2.933333333333333,11.933333333333334,23,56.6,21.6,9.5,0.13333333333333333,0.9333333333333333,77.3,0.5333333333333333,3.1333333333333333,27.0,51.0,4.7,14.2,5.5
C.J. Anderson,224.3,7.6,0.0,0.0,0.0,0.2,1.4,22.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.0,0.0,5.4,1.4,5.4,7.6,0.0,0.0,0.0,0.2,1.4,22,7.6,0.0,0,0.0,0.0,0.0,0.0,0.6,11.0,0.0,5.4,1.4,5.4
Andy Janovich,21.2,4.592592592592593,0.07407407407407407,0.0,0.3333333333333333,0.48148148148148145,0.37037037037037035,23.5,1.6666666666666667,2.925925925925926,8.8,0.0,0.2222222222222222,69.05000000000001,0.07407407407407407,0.18518518518518517,16.0,14.5,5.15,0.7037037037037037,6.65,2.9375,0.0625,0.0,0.25,0.375,0.375,24,0.75,2.1875,8.8,0.0,0.125,66.7,0.0625,0.1875,4.0,16.0,2.0,0.625,4.7
Andy Janovich,13.2,7.0,0.09090909090909091,0.0,0.45454545454545453,0.6363636363636364,0.36363636363636365,23.0,3.0,4.0,8.8,0.0,0.36363636363636365,71.4,0.09090909090909091,0.18181818181818182,28.0,13.0,8.3,0.8181818181818182,8.6,7.0,0.09090909090909091,0.0,0.45454545454545453,0.6363636363636364,0.36363636363636365,23,3.0,4.0,8.8,0.0,0.36363636363636365,71.4,0.09090909090909091,0.18181818181818182,28.0,13.0,8.3,0.8181818181818182,8.6
David Njoku,101.4,24.1875,0.25,0.0,2.0,3.75,0.0625,21.0,0.0625,24.125,12.1,0.25,1.0625,53.3,0.0,0.0,1.0,34.0,1.0,2.0625,11.7,24.1875,0.25,0.0,2.0,3.75,0.0625,21,0.0625,24.125,12.1,0.25,1.0625,53.3,0.0,0.0,1.0,34.0,1.0,2.0625,11.7
Geremy Davis,0.0,1.6153846153846154,0.0,0.0,0.15384615384615385,0.38461538461538464,0.0,23.5,0.0,1.6153846153846154,5.25,0.0,0.07692307692307693,33.35,0.0,0.0,0.0,8.0,0.0,0.15384615384615385,5.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0
Geremy Davis,0.0,2.1,0.0,0.0,0.2,0.3,0.0,23.0,0.0,2.1,10.5,0.0,0.1,66.7,0.0,0.0,0.0,16.0,0.0,0.2,10.5,2.1,0.0,0.0,0.2,0.3,0.0,23,0.0,2.1,10.5,0.0,0.1,66.7,0.0,0.0,0,16.0,0,0.2,10.5
T.J. Jones,36.0,23.0,0.07407407407407407,0.1111111111111111,1.6666666666666667,3.0,0.037037037037037035,23.5,-0.1111111111111111,23.11111111111111,11.275,0.07407407407407407,1.0740740740740742,38.125,0.0,0.0,-0.75,24.75,-0.75,1.7037037037037037,10.9,28.5,0.07142857142857142,0.07142857142857142,2.142857142857143,3.5,0.0,25,0.0,28.5,13.3,0.07142857142857142,1.5714285714285714,61.2,0.0,0.0,0,34.0,0,2.142857142857143,13.3
T.J. Jones,54.9,17.076923076923077,0.07692307692307693,0.15384615384615385,1.1538461538461537,2.4615384615384617,0.07692307692307693,23.0,-0.23076923076923078,17.307692307692307,10.6,0.07692307692307693,0.5384615384615384,30.433333333333337,0.0,0.0,-1.0,21.666666666666668,-1.0,1.2307692307692308,10.1,31.0,0.0,0.0,1.6666666666666667,4.666666666666667,0.0,24,0.0,31.0,18.6,0.0,0.6666666666666666,35.7,0.0,0.0,0,36.0,0,1.6666666666666667,18.6
T.J. Jones,10.3,12.9,0.1,0.2,1.0,1.8,0.1,22.5,-0.3,13.2,6.6,0.1,0.5,27.8,0.0,0.0,-1.5,14.5,-1.5,1.1,5.85,12.9,0.1,0.2,1.0,1.8,0.1,23,-0.3,13.2,13.2,0.1,0.5,55.6,0.0,0.0,-3.0,29.0,-3.0,1.1,11.7
Paul Perkins,20.6,44.142857142857146,0.0,0.07142857142857142,1.0714285714285714,1.7142857142857142,8.0,22.0,32.57142857142857,11.571428571428571,10.8,0.0,0.42857142857142855,62.5,0.0,1.7142857142857142,22.0,67.0,4.1,9.071428571428571,4.9,44.142857142857146,0.0,0.07142857142857142,1.0714285714285714,1.7142857142857142,8.0,22,32.57142857142857,11.571428571428571,10.8,0.0,0.42857142857142855,62.5,0.0,1.7142857142857142,22.0,67.0,4.1,9.071428571428571,4.9
JJ Nelson,8.4,35.595238095238095,0.2619047619047619,0.07142857142857142,1.7619047619047619,3.857142857142857,0.19047619047619047,24.0,2.857142857142857,32.73809523809524,20.466666666666665,0.23809523809523808,1.380952380952381,44.699999999999996,0.023809523809523808,0.11904761904761904,24.0,63.333333333333336,11.033333333333333,1.9523809523809523,19.666666666666668,34.0625,0.125,0.0625,1.8125,3.8125,0.1875,25,2.3125,31.75,17.5,0.125,1.3125,47.5,0.0,0.125,16.0,46.0,12.3,2.0,17.0
JJ Nelson,76.0,36.53846153846154,0.34615384615384615,0.07692307692307693,1.7307692307692308,3.8846153846153846,0.19230769230769232,23.5,3.1923076923076925,33.34615384615385,21.95,0.3076923076923077,1.4230769230769231,43.3,0.038461538461538464,0.11538461538461539,28.0,72.0,10.4,1.9230769230769231,21.0,43.4,0.4666666666666667,0.06666666666666667,2.2666666666666666,4.933333333333334,0.26666666666666666,24,5.533333333333333,37.86666666666667,16.7,0.4,1.7333333333333334,45.9,0.06666666666666667,0.2,56.0,80.0,20.8,2.533333333333333,17.1
JJ Nelson,119.6,27.181818181818183,0.18181818181818182,0.09090909090909091,1.0,2.4545454545454546,0.09090909090909091,23.0,0.0,27.181818181818183,27.2,0.18181818181818182,1.0,40.7,0.0,0.0,0.0,64.0,0.0,1.0909090909090908,24.9,27.181818181818183,0.18181818181818182,0.09090909090909091,1.0,2.4545454545454546,0.09090909090909091,23,0.0,27.181818181818183,27.2,0.18181818181818182,1.0,40.7,0.0,0.0,0.0,64.0,0.0,1.0909090909090908,24.9
Ty Sambrailo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0
Marshawn Lynch,82.5,85.44366197183099,0.6338028169014085,0.19718309859154928,1.9154929577464788,2.612676056338028,16.556338028169016,25.6,70.44366197183099,15.0,7.82,0.06338028169014084,0.6338028169014085,72.99,0.5704225352112676,3.3450704225352115,51.3,32.1,4.17,18.471830985915492,4.55,69.46666666666667,0.4666666666666667,0.06666666666666667,1.3333333333333333,2.066666666666667,13.8,31,59.4,10.066666666666666,7.6,0.0,0.4,64.5,0.4666666666666667,3.0,51.0,26.0,4.3,15.133333333333333,4.6
Marshawn Lynch,179.7,87.33070866141732,0.6535433070866141,0.2125984251968504,1.984251968503937,2.677165354330709,16.881889763779526,25.0,71.74803149606299,15.582677165354331,7.844444444444445,0.07086614173228346,0.6614173228346457,73.93333333333334,0.5826771653543307,3.3858267716535435,51.333333333333336,32.77777777777778,4.155555555555555,18.866141732283463,4.544444444444444,71.0,0.42857142857142855,0.0,1.8571428571428572,3.0,15.857142857142858,29,59.57142857142857,11.428571428571429,6.2,0.0,0.7142857142857143,61.9,0.42857142857142855,4.142857142857143,24.0,19.0,3.8,17.714285714285715,4.0
Marshawn Lynch,91.7,88.28333333333333,0.6666666666666666,0.225,1.9916666666666667,2.658333333333333,16.941666666666666,24.5,72.45833333333333,15.825,8.05,0.075,0.6583333333333333,75.4375,0.5916666666666667,3.341666666666667,54.75,34.5,4.2,18.933333333333334,4.6125,104.5625,1.0625,0.25,2.3125,3.0,17.5,28,81.625,22.9375,9.9,0.25,1.0,77.1,0.8125,4.1875,79.0,39.0,4.7,19.8125,5.3
Marshawn Lynch,314.3,85.77884615384616,0.6057692307692307,0.22115384615384615,1.9423076923076923,2.605769230769231,16.85576923076923,24.0,71.04807692307692,14.73076923076923,7.785714285714286,0.04807692307692308,0.6057692307692307,75.2,0.5576923076923077,3.2115384615384617,51.285714285714285,33.857142857142854,4.128571428571428,18.798076923076923,4.514285714285714,98.3125,0.875,0.25,2.25,2.75,18.8125,27,78.5625,19.75,8.8,0.125,0.75,81.8,0.75,4.5625,43.0,55.0,4.2,21.0625,4.7
Marshawn Lynch,297.3,83.5,0.5568181818181818,0.2159090909090909,1.8863636363636365,2.5795454545454546,16.5,23.5,69.68181818181819,13.818181818181818,7.616666666666667,0.03409090909090909,0.5795454545454546,74.10000000000001,0.5227272727272727,2.965909090909091,52.666666666666664,30.333333333333332,4.116666666666666,18.386363636363637,4.483333333333333,111.625,0.75,0.3125,1.4375,1.875,19.6875,26,99.375,12.25,8.5,0.0625,0.6875,76.7,0.6875,4.375,77.0,27.0,5.0,21.125,5.3
Marshawn Lynch,289.1,77.25,0.5138888888888888,0.19444444444444445,1.9861111111111112,2.736111111111111,15.791666666666666,23.0,63.083333333333336,14.166666666666666,7.44,0.027777777777777776,0.5555555555555556,73.58000000000001,0.4861111111111111,2.6527777777777777,47.8,31.0,3.94,17.77777777777778,4.319999999999999,94.4,0.8666666666666667,0.2,1.8666666666666667,2.7333333333333334,19.0,25,80.26666666666667,14.133333333333333,7.6,0.06666666666666667,0.5333333333333333,68.3,0.8,4.333333333333333,47.0,26.0,4.2,20.866666666666667,4.5
Marshawn Lynch,259.1,72.73684210526316,0.42105263157894735,0.19298245614035087,2.017543859649123,2.736842105263158,14.947368421052632,22.5,58.56140350877193,14.175438596491228,7.4,0.017543859649122806,0.5614035087719298,74.9,0.40350877192982454,2.210526315789474,48.0,32.25,3.8749999999999996,16.964912280701753,4.2749999999999995,55.125,0.375,0.25,1.375,1.625,12.625,24,46.0625,9.0625,6.6,0.0,0.0,84.6,0.375,0.0,39.0,22.0,3.6,14.0,3.9
Marshawn Lynch,127.2,79.60975609756098,0.43902439024390244,0.17073170731707318,2.268292682926829,3.1707317073170733,15.853658536585366,22.0,63.4390243902439,16.170731707317074,7.666666666666667,0.024390243902439025,0.7804878048780488,71.66666666666667,0.4146341463414634,3.073170731707317,51.0,35.666666666666664,3.9666666666666663,18.121951219512194,4.3999999999999995,48.38461538461539,0.15384615384615385,0.23076923076923078,2.1538461538461537,2.8461538461538463,9.23076923076923,23,34.61538461538461,13.76923076923077,6.4,0.0,0.46153846153846156,75.7,0.15384615384615385,1.3846153846153846,47.0,35.0,3.8,11.384615384615385,4.3
Marshawn Lynch,95.4,94.10714285714286,0.5714285714285714,0.14285714285714285,2.3214285714285716,3.3214285714285716,18.928571428571427,21.5,76.82142857142857,17.285714285714285,8.3,0.03571428571428571,0.9285714285714286,69.65,0.5357142857142857,3.857142857142857,53.0,36.0,4.05,21.25,4.45,89.06666666666666,0.6,0.13333333333333333,3.1333333333333333,4.466666666666667,16.666666666666668,22,69.06666666666666,20.0,6.4,0.06666666666666667,1.0,70.1,0.5333333333333333,3.533333333333333,50.0,42.0,4.1,19.8,4.5
Marshawn Lynch,231.1,99.92307692307692,0.5384615384615384,0.15384615384615385,1.3846153846153846,2.0,21.53846153846154,21.0,85.76923076923077,14.153846153846153,10.2,0.0,0.8461538461538461,69.2,0.5384615384615384,4.230769230769231,56.0,30.0,4.0,22.923076923076923,4.4,99.92307692307692,0.5384615384615384,0.15384615384615385,1.3846153846153846,2.0,21.53846153846154,21,85.76923076923077,14.153846153846153,10.2,0.0,0.8461538461538461,69.2,0.5384615384615384,4.230769230769231,56.0,30.0,4.0,22.923076923076923,4.4
Jordan Matthews,49.5,52.767857142857146,0.35714285714285715,0.07142857142857142,4.464285714285714,6.821428571428571,0.0,23.5,0.0,52.767857142857146,11.75,0.35714285714285715,2.5,66.075,0.0,0.0,0.0,55.75,0.0,4.464285714285714,11.75,28.2,0.1,0.1,2.5,3.6,0.0,25,0.0,28.2,11.3,0.1,1.3,69.4,0.0,0.0,0,47.0,0,2.5,11.3
Jordan Matthews,38.7,58.108695652173914,0.41304347826086957,0.06521739130434782,4.891304347826087,7.521739130434782,0.0,23.0,0.0,58.108695652173914,11.9,0.41304347826086957,2.760869565217391,64.96666666666667,0.0,0.0,0.0,58.666666666666664,0.0,4.891304347826087,11.9,57.42857142857143,0.21428571428571427,0.07142857142857142,5.214285714285714,8.357142857142858,0.0,24,0.0,57.42857142857143,11.0,0.21428571428571427,2.7142857142857144,62.4,0.0,0.0,0,54.0,0,5.214285714285714,11.0
Jordan Matthews,115.4,58.40625,0.5,0.0625,4.75,7.15625,0.0,22.5,0.0,58.40625,12.35,0.5,2.78125,66.25,0.0,0.0,0.0,61.0,0.0,4.75,12.35,62.3125,0.5,0.125,5.3125,7.875,0.0,23,0.0,62.3125,11.7,0.5,2.875,67.5,0.0,0.0,0,78.0,0,5.3125,11.7
Jordan Matthews,166.7,54.5,0.5,0.0,4.1875,6.4375,0.0,22.0,0.0,54.5,13.0,0.5,2.6875,65.0,0.0,0.0,0.0,44.0,0.0,4.1875,13.0,54.5,0.5,0.0,4.1875,6.4375,0.0,22,0.0,54.5,13.0,0.5,2.6875,65.0,0.0,0.0,0,44.0,0,4.1875,13.0
Devin Funchess,96.4,35.829787234042556,0.3617021276595745,0.02127659574468085,2.4893617021276597,4.9361702127659575,0.0,22.0,0.0,35.829787234042556,14.9,0.3617021276595745,1.7872340425531914,48.56666666666666,0.0,0.0,0.0,48.0,0.0,2.4893617021276597,14.9,52.5,0.5,0.0,3.9375,6.9375,0.0,23,0.0,52.5,13.3,0.5,2.5,56.8,0.0,0.0,0,44.0,0,3.9375,13.3
Devin Funchess,152.0,27.225806451612904,0.2903225806451613,0.03225806451612903,1.7419354838709677,3.903225806451613,0.0,21.5,0.0,27.225806451612904,15.700000000000001,0.2903225806451613,1.4193548387096775,44.45,0.0,0.0,0.0,50.0,0.0,1.7419354838709677,15.700000000000001,24.733333333333334,0.26666666666666666,0.0,1.5333333333333334,3.8666666666666667,0.0,22,0.0,24.733333333333334,16.1,0.26666666666666666,1.3333333333333333,39.7,0.0,0.0,0,48.0,0,1.5333333333333334,16.1
Devin Funchess,71.1,29.5625,0.3125,0.0625,1.9375,3.9375,0.0,21.0,0.0,29.5625,15.3,0.3125,1.5,49.2,0.0,0.0,0.0,52.0,0.0,1.9375,15.3,29.5625,0.3125,0.0625,1.9375,3.9375,0.0,21,0.0,29.5625,15.3,0.3125,1.5,49.2,0.0,0.0,0,52.0,0,1.9375,15.3
Anthony Sherman,18.8,4.472222222222222,0.027777777777777776,0.009259259259259259,0.5092592592592593,0.6851851851851852,0.18518518518518517,26.0,0.5,3.9722222222222223,7.371428571428571,0.018518518518518517,0.19444444444444445,74.21428571428571,0.009259259259259259,0.07407407407407407,2.5714285714285716,17.571428571428573,1.6285714285714286,0.6944444444444444,6.371428571428571,5.4375,0.0625,0.0,0.375,0.5,0.875,29,2.5,2.9375,7.8,0.0,0.25,75.0,0.0625,0.3125,9.0,11.0,2.9,1.25,4.4
Anthony Sherman,19.2,4.304347826086956,0.021739130434782608,0.010869565217391304,0.532608695652174,0.717391304347826,0.06521739130434782,25.5,0.15217391304347827,4.1521739130434785,7.3,0.021739130434782608,0.18478260869565216,74.08333333333333,0.0,0.03260869565217391,1.5,18.666666666666668,1.4166666666666667,0.5978260869565217,6.699999999999999,0.6875,0.0,0.0,0.25,0.375,0.0,28,0.0,0.6875,2.8,0.0,0.0,66.7,0.0,0.0,0,6.0,0,0.25,2.8
Anthony Sherman,1.1,5.065789473684211,0.02631578947368421,0.013157894736842105,0.5921052631578947,0.7894736842105263,0.07894736842105263,25.0,0.18421052631578946,4.881578947368421,8.2,0.02631578947368421,0.2236842105263158,75.56,0.0,0.039473684210526314,1.8,21.2,1.7,0.6710526315789473,7.4799999999999995,2.125,0.0,0.0,0.25,0.3125,0.0625,27,0.0,2.125,8.5,0.0,0.0625,80.0,0.0,0.0,0.0,18.0,0.0,0.3125,6.8
Anthony Sherman,3.9,5.85,0.03333333333333333,0.016666666666666666,0.6833333333333333,0.9166666666666666,0.08333333333333333,24.5,0.23333333333333334,5.616666666666666,8.125,0.03333333333333333,0.26666666666666666,74.45,0.0,0.05,2.25,22.0,2.125,0.7666666666666667,7.65,4.9375,0.0625,0.0,0.625,0.875,0.125,26,0.5,4.4375,7.1,0.0625,0.25,71.4,0.0,0.0625,4.0,24.0,4.0,0.75,6.6
Anthony Sherman,16.4,6.181818181818182,0.022727272727272728,0.022727272727272728,0.7045454545454546,0.9318181818181818,0.06818181818181818,24.0,0.13636363636363635,6.045454545454546,8.466666666666667,0.022727272727272728,0.2727272727272727,75.46666666666667,0.0,0.045454545454545456,1.6666666666666667,21.333333333333332,1.5,0.7727272727272727,8.0,9.875,0.0625,0.0625,1.125,1.5,0.125,25,0.1875,9.6875,8.6,0.0625,0.5,75.0,0.0,0.0625,2.0,26.0,1.5,1.25,7.9
Anthony Sherman,24.3,4.071428571428571,0.0,0.0,0.4642857142857143,0.6071428571428571,0.03571428571428571,23.5,0.10714285714285714,3.9642857142857144,8.4,0.0,0.14285714285714285,75.7,0.0,0.03571428571428571,1.5,19.0,1.5,0.5,8.05,3.0,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,24,0.0,3.0,7.8,0.0,0.07692307692307693,62.5,0.0,0.0,0,19.0,0,0.38461538461538464,7.8
Anthony Sherman,4.4,5.0,0.0,0.0,0.5333333333333333,0.6,0.06666666666666667,23.0,0.2,4.8,9.0,0.0,0.2,88.9,0.0,0.06666666666666667,3.0,19.0,3.0,0.6,8.3,5.0,0.0,0.0,0.5333333333333333,0.6,0.06666666666666667,23,0.2,4.8,9.0,0.0,0.2,88.9,0.0,0.06666666666666667,3.0,19.0,3.0,0.6,8.3
Lee Smith,27.8,3.5054945054945055,0.04395604395604396,0.0,0.5054945054945055,0.6043956043956044,0.0,27.0,0.0,3.5054945054945055,6.828571428571428,0.04395604395604396,0.1978021978021978,86.8714285714286,0.0,0.0,0.0,15.285714285714286,0.0,0.5054945054945055,6.828571428571428,4.75,0.0,0.0,0.5,0.6875,0.0,30,0.0,4.75,9.5,0.0,0.25,72.7,0.0,0.0,0,21.0,0,0.5,9.5
Lee Smith,9.6,3.24,0.05333333333333334,0.0,0.5066666666666667,0.5866666666666667,0.0,26.5,0.0,3.24,6.383333333333333,0.05333333333333334,0.18666666666666668,89.23333333333335,0.0,0.0,0.0,14.333333333333334,0.0,0.5066666666666667,6.383333333333333,7.25,0.0,0.0,1.5,1.5,0.0,29,0.0,7.25,4.8,0.0,0.0,100.0,0.0,0.0,0,12.0,0,1.5,4.8
Lee Smith,2.9,3.0140845070422535,0.056338028169014086,0.0,0.4507042253521127,0.5352112676056338,0.0,26.0,0.0,3.0140845070422535,6.7,0.056338028169014086,0.19718309859154928,87.08000000000001,0.0,0.0,0.0,14.8,0.0,0.4507042253521127,6.7,4.666666666666667,0.06666666666666667,0.0,0.8,0.8666666666666667,0.0,28,0.0,4.666666666666667,5.8,0.06666666666666667,0.26666666666666666,92.3,0.0,0.0,0,17.0,0,0.8,5.8
Lee Smith,15.0,2.5714285714285716,0.05357142857142857,0.0,0.35714285714285715,0.44642857142857145,0.0,25.5,0.0,2.5714285714285716,6.925,0.05357142857142857,0.17857142857142858,85.775,0.0,0.0,0.0,14.25,0.0,0.35714285714285715,6.925,3.0,0.07142857142857142,0.0,0.5,0.5714285714285714,0.0,27,0.0,3.0,6.0,0.07142857142857142,0.21428571428571427,87.5,0.0,0.0,0,18.0,0,0.5,6.0
Lee Smith,11.7,2.4285714285714284,0.047619047619047616,0.0,0.30952380952380953,0.40476190476190477,0.0,25.0,0.0,2.4285714285714284,7.233333333333333,0.047619047619047616,0.16666666666666666,85.2,0.0,0.0,0.0,13.0,0.0,0.30952380952380953,7.233333333333333,4.875,0.0,0.0,0.3125,0.5625,0.0,26,0.0,4.875,15.6,0.0,0.25,55.6,0.0,0.0,0,28.0,0,0.3125,15.6
Lee Smith,9.8,0.9230769230769231,0.07692307692307693,0.0,0.3076923076923077,0.3076923076923077,0.0,24.5,0.0,0.9230769230769231,3.05,0.07692307692307693,0.11538461538461539,100.0,0.0,0.0,0.0,5.5,0.0,0.3076923076923077,3.05,0.8125,0.125,0.0,0.25,0.25,0.0,25,0.0,0.8125,3.3,0.125,0.1875,100.0,0.0,0.0,0,5.0,0,0.25,3.3
Lee Smith,14.8,1.1,0.0,0.0,0.4,0.4,0.0,24.0,0.0,1.1,2.8,0.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,0.4,2.8,1.1,0.0,0.0,0.4,0.4,0.0,24,0.0,1.1,2.8,0.0,0.0,100.0,0.0,0.0,0,6.0,0,0.4,2.8
Jay Ajayi,47.9,71.86842105263158,0.2894736842105263,0.18421052631578946,1.5263157894736843,2.1052631578947367,13.605263157894736,23.0,61.36842105263158,10.5,8.366666666666667,0.02631578947368421,0.34210526315789475,70.43333333333332,0.2631578947368421,1.868421052631579,52.333333333333336,22.333333333333332,4.3,15.131578947368421,4.766666666666667,73.64285714285714,0.14285714285714285,0.21428571428571427,1.7142857142857142,2.4285714285714284,14.857142857142858,24,62.357142857142854,11.285714285714286,6.6,0.07142857142857142,0.0,70.6,0.07142857142857142,0.0,71.0,32.0,4.2,16.571428571428573,4.4
Jay Ajayi,125.1,70.83333333333333,0.375,0.16666666666666666,1.4166666666666667,1.9166666666666667,12.875,22.5,60.791666666666664,10.041666666666666,9.25,0.0,0.5416666666666666,70.35,0.375,2.9583333333333335,43.0,17.5,4.35,14.291666666666666,4.95,94.86666666666666,0.5333333333333333,0.26666666666666666,1.8,2.3333333333333335,17.333333333333332,23,84.8,10.066666666666666,5.6,0.0,0.5333333333333333,77.1,0.5333333333333333,4.2,62.0,15.0,4.9,19.133333333333333,5.0
Jay Ajayi,221.3,30.77777777777778,0.1111111111111111,0.0,0.7777777777777778,1.2222222222222223,5.444444444444445,22.0,20.77777777777778,10.0,12.9,0.0,0.5555555555555556,63.6,0.1111111111111111,0.8888888888888888,24.0,20.0,3.8,6.222222222222222,4.9,30.77777777777778,0.1111111111111111,0.0,0.7777777777777778,1.2222222222222223,5.444444444444445,22,20.77777777777778,10.0,12.9,0.0,0.5555555555555556,63.6,0.1111111111111111,0.8888888888888888,24.0,20.0,3.8,6.222222222222222,4.9
Travis Benjamin,100.3,36.63235294117647,0.20588235294117646,0.19117647058823528,2.2941176470588234,4.352941176470588,0.23529411764705882,25.0,1.9264705882352942,34.705882352941174,16.720000000000002,0.20588235294117646,1.3823529411764706,48.660000000000004,0.0,0.08823529411764706,19.8,53.2,12.24,2.5294117647058822,16.619999999999997,48.142857142857146,0.2857142857142857,0.35714285714285715,3.357142857142857,5.357142857142857,0.14285714285714285,27,-0.21428571428571427,48.357142857142854,14.4,0.2857142857142857,1.7857142857142858,62.7,0.0,0.0,-1.0,54.0,-1.5,3.5,13.8
Travis Benjamin,93.9,33.648148148148145,0.18518518518518517,0.14814814814814814,2.0185185185185186,4.092592592592593,0.25925925925925924,24.5,2.4814814814814814,31.166666666666668,17.3,0.18518518518518517,1.2777777777777777,45.15,0.0,0.1111111111111111,25.0,53.0,15.675,2.2777777777777777,17.325,61.125,0.3125,0.1875,4.25,7.8125,0.25,26,0.75,60.375,14.2,0.3125,2.375,54.4,0.0,0.0625,10.0,61.0,3.0,4.5,13.6
Travis Benjamin,141.3,22.07894736842105,0.13157894736842105,0.13157894736842105,1.0789473684210527,2.526315789473684,0.2631578947368421,24.0,3.210526315789474,18.86842105263158,18.333333333333332,0.13157894736842105,0.8157894736842105,42.06666666666666,0.0,0.13157894736842105,30.0,50.333333333333336,19.900000000000002,1.3421052631578947,18.566666666666666,20.3125,0.1875,0.125,1.125,2.875,0.1875,25,0.6875,19.625,17.4,0.1875,0.875,39.1,0.0,0.0625,10.0,43.0,3.7,1.3125,15.5
Travis Benjamin,54.0,23.363636363636363,0.09090909090909091,0.13636363636363635,1.0454545454545454,2.272727272727273,0.3181818181818182,23.5,5.045454545454546,18.318181818181817,18.8,0.09090909090909091,0.7727272727272727,43.55,0.0,0.18181818181818182,40.0,54.0,28.0,1.3636363636363635,20.1,18.75,0.0,0.25,0.625,1.625,0.125,24,5.625,13.125,21.0,0.0,0.5,38.5,0.0,0.125,45.0,39.0,45.0,0.75,25.0
